order_id,customer_id,order_date,cohort_month,tier,channel,revenue,month_number
385,44,2024-07-24,2024-02-01,Enterprise,Social,313.44557808150284,5
386,44,2024-08-23,2024-02-01,Enterprise,Social,299.7209274268763,6
387,44,2024-09-22,2024-02-01,Enterprise,Social,297.766472934715,7
388,44,2024-10-22,2024-02-01,Enterprise,Social,298.15678647778515,8
389,44,2024-11-21,2024-02-01,Enterprise,Social,297.10331511920407,9
390,44,2024-12-21,2024-02-01,Enterprise,Social,309.82750079553057,10
391,45,2023-07-22,2023-07-01,Pro,Paid,94.93863340666437,0
392,45,2023-08-21,2023-07-01,Pro,Paid,105.18169078372448,1
393,46,2023-12-04,2023-12-01,Basic,Paid,32.442486135787284,0
394,46,2024-01-03,2023-12-01,Basic,Paid,32.969113640726576,1
395,46,2024-02-02,2023-12-01,Basic,Paid,41.4428128829437,2
396,47,2023-08-19,2023-08-01,Basic,Paid,27.189661085452187,0
397,47,2023-09-18,2023-08-01,Basic,Paid,34.40627926498894,1
398,47,2023-10-18,2023-08-01,Basic,Paid,39.86415711548524,2
399,47,2023-11-17,2023-08-01,Basic,Paid,24.32483430720002,3
400,47,2023-12-17,2023-08-01,Basic,Paid,35.4723381387452,4
401,47,2024-01-16,2023-08-01,Basic,Paid,28.08822355833869,5
402,47,2024-02-15,2023-08-01,Basic,Paid,24.43933126620346,6
403,47,2024-03-16,2023-08-01,Basic,Paid,32.16582954949826,7
404,47,2024-04-15,2023-08-01,Basic,Paid,38.6812645632413,8
405,47,2024-05-15,2023-08-01,Basic,Paid,42.018073950376554,9
406,47,2024-06-14,2023-08-01,Basic,Paid,31.30400203657369,10
407,47,2024-07-14,2023-08-01,Basic,Paid,32.75079182623368,11
408,47,2024-08-13,2023-08-01,Basic,Paid,39.51811448907675,12
409,47,2024-09-12,2023-08-01,Basic,Paid,30.94746922715064,13
410,47,2024-10-12,2023-08-01,Basic,Paid,28.9824692157872,14
411,47,2024-11-11,2023-08-01,Basic,Paid,27.471215557753148,15
412,47,2024-12-11,2023-08-01,Basic,Paid,28.212187536962336,16
413,48,2024-06-03,2024-06-01,Basic,Organic,42.070230360782375,0
414,49,2023-02-28,2023-02-01,Basic,Social,38.69432243432421,0
415,49,2023-03-30,2023-02-01,Basic,Social,29.166302593956104,1
416,49,2023-04-29,2023-02-01,Basic,Social,28.69975606039813,2
417,49,2023-05-29,2023-02-01,Basic,Social,38.334777432367176,3
418,50,2023-11-22,2023-11-01,Basic,Organic,26.6361997495095,0
419,50,2023-12-22,2023-11-01,Basic,Organic,29.920102217562892,1
420,50,2024-01-21,2023-11-01,Basic,Organic,43.44410902255102,2
421,50,2024-02-20,2023-11-01,Basic,Organic,38.82797798472095,3
422,51,2024-04-29,2024-04-01,Basic,Organic,39.41145280247711,0
423,51,2024-05-29,2024-04-01,Basic,Organic,38.353986555791536,1
424,52,2024-04-14,2024-04-01,Basic,Paid,37.23834788755606,0
425,52,2024-05-14,2024-04-01,Basic,Paid,25.042383891505008,1
426,52,2024-06-13,2024-04-01,Basic,Paid,32.786932202327876,2
427,53,2023-07-12,2023-07-01,Basic,Paid,32.27174289767322,0
428,54,2024-02-02,2024-02-01,Basic,Referral,37.21107698725132,0
429,54,2024-03-03,2024-02-01,Basic,Referral,38.59294628742157,1
430,55,2023-04-26,2023-04-01,Basic,Referral,40.633940922818226,0
431,55,2023-05-26,2023-04-01,Basic,Referral,36.72124613687155,1
432,55,2023-06-25,2023-04-01,Basic,Referral,40.49680543846638,2
433,55,2023-07-25,2023-04-01,Basic,Referral,36.445971784988004,3
434,56,2023-04-15,2023-04-01,Basic,Organic,42.71430380080126,0
435,56,2023-05-15,2023-04-01,Basic,Organic,29.27419314534164,1
436,56,2023-06-14,2023-04-01,Basic,Organic,36.79637538516879,2
437,56,2023-07-14,2023-04-01,Basic,Organic,41.44794337756905,3
438,56,2023-08-13,2023-04-01,Basic,Organic,39.77239583099458,4
439,56,2023-09-12,2023-04-01,Basic,Organic,26.9667589574275,5
440,56,2023-10-12,2023-04-01,Basic,Organic,42.622680763019474,6
441,56,2023-11-11,2023-04-01,Basic,Organic,30.33315795642096,7
442,56,2023-12-11,2023-04-01,Basic,Organic,43.11570825948317,8
443,56,2024-01-10,2023-04-01,Basic,Organic,30.86484223384818,9
444,56,2024-02-09,2023-04-01,Basic,Organic,34.67552958156875,10
445,56,2024-03-10,2023-04-01,Basic,Organic,42.29716198252636,11
446,56,2024-04-09,2023-04-01,Basic,Organic,26.948657415383206,12
447,56,2024-05-09,2023-04-01,Basic,Organic,28.98207548666016,13
448,56,2024-06-08,2023-04-01,Basic,Organic,35.468068475935006,14
449,57,2023-05-08,2023-05-01,Basic,Organic,39.88858324085278,0
450,57,2023-06-07,2023-05-01,Basic,Organic,25.69072659104357,1
451,58,2023-03-18,2023-03-01,Basic,Referral,26.384516228871917,0
452,58,2023-04-17,2023-03-01,Basic,Referral,34.27025476723367,1
453,58,2023-05-17,2023-03-01,Basic,Referral,30.933112290877133,2
454,58,2023-06-16,2023-03-01,Basic,Referral,32.31857320775724,3
455,59,2023-04-27,2023-04-01,Basic,Social,36.283814854919406,0
456,59,2023-05-27,2023-04-01,Basic,Social,41.817108031511,1
457,60,2023-01-28,2023-01-01,Enterprise,Social,303.08829210028915,0
458,60,2023-02-27,2023-01-01,Enterprise,Social,310.4875832922356,1
459,60,2023-03-29,2023-01-01,Enterprise,Social,294.72107326953676,2
460,60,2023-04-28,2023-01-01,Enterprise,Social,298.51070570919876,3
461,60,2023-05-28,2023-01-01,Enterprise,Social,296.07138010677056,4
462,60,2023-06-27,2023-01-01,Enterprise,Social,306.34501037773776,5
463,60,2023-07-27,2023-01-01,Enterprise,Social,297.564055949178,6
464,60,2023-08-26,2023-01-01,Enterprise,Social,311.71499051114915,7
465,60,2023-09-25,2023-01-01,Enterprise,Social,303.87983496517296,8
466,60,2023-10-25,2023-01-01,Enterprise,Social,296.84209950347486,9
467,60,2023-11-24,2023-01-01,Enterprise,Social,301.75620859093044,10
468,60,2023-12-24,2023-01-01,Enterprise,Social,298.40624066554847,11
469,60,2024-01-23,2023-01-01,Enterprise,Social,297.27099547109964,12
470,60,2024-02-22,2023-01-01,Enterprise,Social,299.7852275892576,13
471,60,2024-03-23,2023-01-01,Enterprise,Social,301.5136095547896,14
472,60,2024-04-22,2023-01-01,Enterprise,Social,300.4100543685405,15
473,60,2024-05-22,2023-01-01,Enterprise,Social,305.82205213294475,16
474,60,2024-06-21,2023-01-01,Enterprise,Social,310.9999475714734,17
475,60,2024-07-21,2023-01-01,Enterprise,Social,297.90597458780377,18
476,60,2024-08-20,2023-01-01,Enterprise,Social,307.84712152772823,19
477,60,2024-09-19,2023-01-01,Enterprise,Social,298.0471334719899,20
478,60,2024-10-19,2023-01-01,Enterprise,Social,300.04083842677153,21
479,60,2024-11-18,2023-01-01,Enterprise,Social,310.67027741946606,22
480,60,2024-12-18,2023-01-01,Enterprise,Social,310.81235648968294,23
481,61,2023-08-07,2023-08-01,Basic,Paid,35.9844063490794,0
482,62,2024-01-01,2024-01-01,Enterprise,Organic,294.2348713980559,0
483,62,2024-01-31,2024-01-01,Enterprise,Organic,310.08878972622904,1
484,62,2024-03-01,2024-01-01,Enterprise,Organic,301.48382041064644,2
485,62,2024-03-31,2024-01-01,Enterprise,Organic,309.31910471729736,3
486,62,2024-04-30,2024-01-01,Enterprise,Organic,295.4274288135882,4
487,62,2024-05-30,2024-01-01,Enterprise,Organic,300.2644361241857,5
488,62,2024-06-29,2024-01-01,Enterprise,Organic,302.9639008785539,6
489,62,2024-07-29,2024-01-01,Enterprise,Organic,308.0398160969874,7
490,62,2024-08-28,2024-01-01,Enterprise,Organic,302.5427736691625,8
491,62,2024-09-27,2024-01-01,Enterprise,Organic,297.19916649872494,9
492,62,2024-10-27,2024-01-01,Enterprise,Organic,308.82161809750386,10
493,62,2024-11-26,2024-01-01,Enterprise,Organic,299.3601491726915,11
494,62,2024-12-26,2024-01-01,Enterprise,Organic,303.96016271027406,12
495,63,2024-01-15,2024-01-01,Basic,Referral,27.40992706418305,0
496,64,2023-10-26,2023-10-01,Basic,Social,35.344774537326536,0
497,64,2023-11-25,2023-10-01,Basic,Social,25.61106823173497,1
498,64,2023-12-25,2023-10-01,Basic,Social,34.85473896320387,2
499,64,2024-01-24,2023-10-01,Basic,Social,36.09172980991322,3
500,64,2024-02-23,2023-10-01,Basic,Social,31.37770878861913,4
501,64,2024-03-24,2023-10-01,Basic,Social,27.15335827334365,5
502,64,2024-04-23,2023-10-01,Basic,Social,26.340512286325673,6
503,64,2024-05-23,2023-10-01,Basic,Social,41.293707423664664,7
504,65,2024-06-07,2024-06-01,Pro,Paid,102.21025434410069,0
505,65,2024-07-07,2024-06-01,Pro,Paid,105.82824765410216,1
506,65,2024-08-06,2024-06-01,Pro,Paid,107.29681049304179,2
507,65,2024-09-05,2024-06-01,Pro,Paid,98.65182772813613,3
508,65,2024-10-05,2024-06-01,Pro,Paid,107.36750130656384,4
509,65,2024-11-04,2024-06-01,Pro,Paid,106.91505208739721,5
510,65,2024-12-04,2024-06-01,Pro,Paid,106.44845982234476,6
511,66,2023-10-24,2023-10-01,Basic,Organic,39.27891113668015,0
512,66,2023-11-23,2023-10-01,Basic,Organic,32.62928902759898,1
513,66,2023-12-23,2023-10-01,Basic,Organic,37.26490659403934,2
514,66,2024-01-22,2023-10-01,Basic,Organic,24.541356898293962,3
515,66,2024-02-21,2023-10-01,Basic,Organic,30.79284872071386,4
516,66,2024-03-22,2023-10-01,Basic,Organic,38.47702722355264,5
517,66,2024-04-21,2023-10-01,Basic,Organic,34.766195470136864,6
518,66,2024-05-21,2023-10-01,Basic,Organic,24.872187804074787,7
519,66,2024-06-20,2023-10-01,Basic,Organic,41.033353127686894,8
520,66,2024-07-20,2023-10-01,Basic,Organic,41.11078348115592,9
521,66,2024-08-19,2023-10-01,Basic,Organic,36.84732417519509,10
522,66,2024-09-18,2023-10-01,Basic,Organic,27.036800189966144,11
523,67,2024-06-02,2024-06-01,Basic,Paid,27.457915303425633,0
524,67,2024-07-02,2024-06-01,Basic,Paid,38.983665689240766,1
525,67,2024-08-01,2024-06-01,Basic,Paid,42.23393045118984,2
526,67,2024-08-31,2024-06-01,Basic,Paid,31.449789574492932,3
527,67,2024-09-30,2024-06-01,Basic,Paid,32.70880433074234,4
528,67,2024-10-30,2024-06-01,Basic,Paid,33.990070758973644,5
529,67,2024-11-29,2024-06-01,Basic,Paid,41.87258997685255,6
530,67,2024-12-29,2024-06-01,Basic,Paid,35.65698261704076,7
531,68,2024-04-06,2024-04-01,Pro,Referral,99.24287753645659,0
532,68,2024-05-06,2024-04-01,Pro,Referral,101.78926824171899,1
533,69,2023-02-06,2023-02-01,Enterprise,Organic,309.0015320082851,0
534,69,2023-03-08,2023-02-01,Enterprise,Organic,307.47438663258555,1
535,69,2023-04-07,2023-02-01,Enterprise,Organic,301.7653426196667,2
536,69,2023-05-07,2023-02-01,Enterprise,Organic,304.04952250653,3
537,69,2023-06-06,2023-02-01,Enterprise,Organic,302.8448833880247,4
538,69,2023-07-06,2023-02-01,Enterprise,Organic,298.8910391080243,5
539,69,2023-08-05,2023-02-01,Enterprise,Organic,300.54584464072263,6
540,69,2023-09-04,2023-02-01,Enterprise,Organic,301.7543357965061,7
541,69,2023-10-04,2023-02-01,Enterprise,Organic,312.91463158580905,8
542,69,2023-11-03,2023-02-01,Enterprise,Organic,300.2158442698525,9
543,69,2023-12-03,2023-02-01,Enterprise,Organic,305.9158667974687,10
544,69,2024-01-02,2023-02-01,Enterprise,Organic,298.3542305076412,11
545,69,2024-02-01,2023-02-01,Enterprise,Organic,296.235861213582,12
546,69,2024-03-02,2023-02-01,Enterprise,Organic,312.60323986949305,13
547,69,2024-04-01,2023-02-01,Enterprise,Organic,297.5809135548925,14
548,69,2024-05-01,2023-02-01,Enterprise,Organic,294.3421549954471,15
549,69,2024-05-31,2023-02-01,Enterprise,Organic,294.9094426459554,16
550,69,2024-06-30,2023-02-01,Enterprise,Organic,299.0587128895368,17
551,69,2024-07-30,2023-02-01,Enterprise,Organic,313.4516049493503,18
552,69,2024-08-29,2023-02-01,Enterprise,Organic,303.7119510080905,19
553,69,2024-09-28,2023-02-01,Enterprise,Organic,311.5994905186224,20
554,69,2024-10-28,2023-02-01,Enterprise,Organic,308.00035662440075,21
555,69,2024-11-27,2023-02-01,Enterprise,Organic,303.42118881087015,22
556,69,2024-12-27,2023-02-01,Enterprise,Organic,297.06848493596647,23
557,70,2023-03-08,2023-03-01,Pro,Paid,105.7625502659992,0
558,70,2023-04-07,2023-03-01,Pro,Paid,106.25932512844876,1
559,70,2023-05-07,2023-03-01,Pro,Paid,104.5369189525448,2
560,70,2023-06-06,2023-03-01,Pro,Paid,104.2737453130348,3
561,70,2023-07-06,2023-03-01,Pro,Paid,108.7071170135666,4
562,70,2023-08-05,2023-03-01,Pro,Paid,98.38680334019413,5
563,70,2023-09-04,2023-03-01,Pro,Paid,102.19642678215158,6
564,70,2023-10-04,2023-03-01,Pro,Paid,108.90252094985418,7
565,70,2023-11-03,2023-03-01,Pro,Paid,95.24775916418174,8
566,70,2023-12-03,2023-03-01,Pro,Paid,97.9341695231193,9
567,70,2024-01-02,2023-03-01,Pro,Paid,100.73321115872142,10
568,70,2024-02-01,2023-03-01,Pro,Paid,97.77104116573456,11
569,70,2024-03-02,2023-03-01,Pro,Paid,100.43530959364895,12
570,70,2024-04-01,2023-03-01,Pro,Paid,110.19226219944066,13
571,70,2024-05-01,2023-03-01,Pro,Paid,111.72591837189498,14
572,70,2024-05-31,2023-03-01,Pro,Paid,104.99666620936758,15
573,70,2024-06-30,2023-03-01,Pro,Paid,101.10556113021832,16
574,70,2024-07-30,2023-03-01,Pro,Paid,112.49809667735246,17
575,70,2024-08-29,2023-03-01,Pro,Paid,106.31888892813267,18
576,70,2024-09-28,2023-03-01,Pro,Paid,105.29110481847917,19
577,70,2024-10-28,2023-03-01,Pro,Paid,95.19282595084636,20
578,70,2024-11-27,2023-03-01,Pro,Paid,107.95012951376968,21
579,70,2024-12-27,2023-03-01,Pro,Paid,103.14777275268533,22
580,71,2024-01-08,2024-01-01,Basic,Referral,28.881312527923967,0
581,71,2024-02-07,2024-01-01,Basic,Referral,40.87672876653224,1
582,72,2023-02-19,2023-02-01,Pro,Paid,98.136182499232,0
583,73,2024-05-22,2024-05-01,Basic,Organic,36.188275738501076,0
584,73,2024-06-21,2024-05-01,Basic,Organic,39.7920756761378,1
585,74,2023-11-22,2023-11-01,Basic,Paid,28.289803179287517,0
586,74,2023-12-22,2023-11-01,Basic,Paid,42.00256591245291,1
587,74,2024-01-21,2023-11-01,Basic,Paid,30.724449788778983,2
588,74,2024-02-20,2023-11-01,Basic,Paid,36.62211918286607,3
589,74,2024-03-21,2023-11-01,Basic,Paid,40.226505301899095,4
590,74,2024-04-20,2023-11-01,Basic,Paid,32.04980906501906,5
591,74,2024-05-20,2023-11-01,Basic,Paid,26.095097042297148,6
592,74,2024-06-19,2023-11-01,Basic,Paid,30.094055915643608,7
593,74,2024-07-19,2023-11-01,Basic,Paid,24.016409601740165,8
594,74,2024-08-18,2023-11-01,Basic,Paid,27.101050803635122,9
595,74,2024-09-17,2023-11-01,Basic,Paid,27.13702556507663,10
596,75,2023-10-03,2023-10-01,Basic,Social,38.3379251075944,0
597,75,2023-11-02,2023-10-01,Basic,Social,37.4605380208141,1
598,76,2023-01-04,2023-01-01,Basic,Social,38.621796305599275,0
599,76,2023-02-03,2023-01-01,Basic,Social,41.95423003835007,1
600,76,2023-03-05,2023-01-01,Basic,Social,36.00173254733129,2
601,77,2023-03-05,2023-03-01,Pro,Paid,104.56709952307801,0
602,77,2023-04-04,2023-03-01,Pro,Paid,112.75791158739534,1
603,77,2023-05-04,2023-03-01,Pro,Paid,108.00634452995432,2
604,77,2023-06-03,2023-03-01,Pro,Paid,111.9130610052166,3
605,77,2023-07-03,2023-03-01,Pro,Paid,95.89943844834605,4
606,77,2023-08-02,2023-03-01,Pro,Paid,109.11035302715743,5
607,77,2023-09-01,2023-03-01,Pro,Paid,110.51043557852523,6
608,77,2023-10-01,2023-03-01,Pro,Paid,106.69608123583406,7
609,77,2023-10-31,2023-03-01,Pro,Paid,104.45293347544239,8
610,77,2023-11-30,2023-03-01,Pro,Paid,110.26437310373798,9
611,77,2023-12-30,2023-03-01,Pro,Paid,95.50120714622288,10
612,77,2024-01-29,2023-03-01,Pro,Paid,106.13397598931114,11
613,77,2024-02-28,2023-03-01,Pro,Paid,96.3355776757962,12
614,77,2024-03-29,2023-03-01,Pro,Paid,107.89587120870783,13
615,77,2024-04-28,2023-03-01,Pro,Paid,105.8684164313971,14
616,77,2024-05-28,2023-03-01,Pro,Paid,104.66482017088704,15
617,77,2024-06-27,2023-03-01,Pro,Paid,107.85558207316825,16
618,77,2024-07-27,2023-03-01,Pro,Paid,103.94957136782931,17
619,77,2024-08-26,2023-03-01,Pro,Paid,94.33272608975705,18
620,77,2024-09-25,2023-03-01,Pro,Paid,108.63768663267423,19
621,77,2024-10-25,2023-03-01,Pro,Paid,101.53740778098098,20
622,77,2024-11-24,2023-03-01,Pro,Paid,110.43950632203426,21
623,77,2024-12-24,2023-03-01,Pro,Paid,109.2743873254679,22
624,78,2023-12-12,2023-12-01,Enterprise,Referral,301.0780373476067,0
625,78,2024-01-11,2023-12-01,Enterprise,Referral,296.7673163002242,1
626,78,2024-02-10,2023-12-01,Enterprise,Referral,300.16095790516476,2
627,78,2024-03-11,2023-12-01,Enterprise,Referral,305.3100880222185,3
628,78,2024-04-10,2023-12-01,Enterprise,Referral,300.86857183667274,4
629,78,2024-05-10,2023-12-01,Enterprise,Referral,299.4565743611995,5
630,78,2024-06-09,2023-12-01,Enterprise,Referral,306.72923872009403,6
631,78,2024-07-09,2023-12-01,Enterprise,Referral,308.76348225740514,7
632,78,2024-08-08,2023-12-01,Enterprise,Referral,305.5866315158685,8
633,78,2024-09-07,2023-12-01,Enterprise,Referral,302.90103612365084,9
634,78,2024-10-07,2023-12-01,Enterprise,Referral,296.85438772511964,10
635,78,2024-11-06,2023-12-01,Enterprise,Referral,302.4610272333422,11
636,78,2024-12-06,2023-12-01,Enterprise,Referral,300.09025598510044,12
637,79,2023-10-23,2023-10-01,Basic,Referral,35.48188615124462,0
638,79,2023-11-22,2023-10-01,Basic,Referral,24.431873733168224,1
639,79,2023-12-22,2023-10-01,Basic,Referral,39.636937408937364,2
640,79,2024-01-21,2023-10-01,Basic,Referral,37.720033121066635,3
641,79,2024-02-20,2023-10-01,Basic,Referral,35.182999365321294,4
642,79,2024-03-21,2023-10-01,Basic,Referral,41.01216452881374,5
643,79,2024-04-20,2023-10-01,Basic,Referral,29.51599220562994,6
644,80,2023-10-21,2023-10-01,Pro,Social,97.87082499306317,0
645,80,2023-11-20,2023-10-01,Pro,Social,104.08136702283917,1
646,80,2023-12-20,2023-10-01,Pro,Social,102.21906975836208,2
647,80,2024-01-19,2023-10-01,Pro,Social,110.77791393672459,3
648,80,2024-02-18,2023-10-01,Pro,Social,106.5982749973778,4
649,80,2024-03-19,2023-10-01,Pro,Social,108.66152274333312,5
650,80,2024-04-18,2023-10-01,Pro,Social,104.66435934704808,6
651,81,2024-05-10,2024-05-01,Basic,Referral,29.859345909417527,0
652,81,2024-06-09,2024-05-01,Basic,Referral,24.559087584200665,1
653,81,2024-07-09,2024-05-01,Basic,Referral,24.19752648358572,2
654,81,2024-08-08,2024-05-01,Basic,Referral,37.25762683749344,3
655,81,2024-09-07,2024-05-01,Basic,Referral,31.889969628429157,4
656,81,2024-10-07,2024-05-01,Basic,Referral,43.29705160422643,5
657,81,2024-11-06,2024-05-01,Basic,Referral,41.75259494581597,6
658,81,2024-12-06,2024-05-01,Basic,Referral,31.969431748917845,7
659,82,2023-04-04,2023-04-01,Enterprise,Organic,294.7816903884273,0
660,82,2023-05-04,2023-04-01,Enterprise,Organic,305.057538926874,1
661,82,2023-06-03,2023-04-01,Enterprise,Organic,294.36156368849686,2
662,82,2023-07-03,2023-04-01,Enterprise,Organic,299.4111915133359,3
663,82,2023-08-02,2023-04-01,Enterprise,Organic,301.1713852167254,4
664,82,2023-09-01,2023-04-01,Enterprise,Organic,298.42879050978195,5
665,82,2023-10-01,2023-04-01,Enterprise,Organic,304.7924794514677,6
666,82,2023-10-31,2023-04-01,Enterprise,Organic,311.4986806013771,7
667,82,2023-11-30,2023-04-01,Enterprise,Organic,300.59760035313184,8
668,82,2023-12-30,2023-04-01,Enterprise,Organic,310.2960702986802,9
669,82,2024-01-29,2023-04-01,Enterprise,Organic,306.37708741352026,10
670,82,2024-02-28,2023-04-01,Enterprise,Organic,299.23822990557665,11
671,82,2024-03-29,2023-04-01,Enterprise,Organic,313.8968692281822,12
672,82,2024-04-28,2023-04-01,Enterprise,Organic,302.319880811013,13
673,82,2024-05-28,2023-04-01,Enterprise,Organic,294.2913777752783,14
674,82,2024-06-27,2023-04-01,Enterprise,Organic,302.9415637833331,15
675,82,2024-07-27,2023-04-01,Enterprise,Organic,294.2545072208707,16
676,82,2024-08-26,2023-04-01,Enterprise,Organic,294.91848532552376,17
677,82,2024-09-25,2023-04-01,Enterprise,Organic,301.8075466692108,18
678,82,2024-10-25,2023-04-01,Enterprise,Organic,296.0364502954742,19
679,82,2024-11-24,2023-04-01,Enterprise,Organic,309.5710856015146,20
680,82,2024-12-24,2023-04-01,Enterprise,Organic,298.06611517329327,21
681,83,2023-04-10,2023-04-01,Pro,Organic,113.00631135067886,0
682,83,2023-05-10,2023-04-01,Pro,Organic,95.94182806580635,1
683,83,2023-06-09,2023-04-01,Pro,Organic,105.30666512125461,2
684,83,2023-07-09,2023-04-01,Pro,Organic,113.57495831569467,3
685,83,2023-08-08,2023-04-01,Pro,Organic,111.94405311204902,4
686,83,2023-09-07,2023-04-01,Pro,Organic,102.97651010296974,5
687,83,2023-10-07,2023-04-01,Pro,Organic,109.22340036628431,6
688,83,2023-11-06,2023-04-01,Pro,Organic,112.24532389931466,7
689,83,2023-12-06,2023-04-01,Pro,Organic,104.61638988138796,8
690,83,2024-01-05,2023-04-01,Pro,Organic,111.56373742859647,9
691,83,2024-02-04,2023-04-01,Pro,Organic,94.62460006967166,10
692,83,2024-03-05,2023-04-01,Pro,Organic,98.08089822943907,11
693,83,2024-04-04,2023-04-01,Pro,Organic,107.75864284081388,12
694,83,2024-05-04,2023-04-01,Pro,Organic,99.4276664434275,13
695,83,2024-06-03,2023-04-01,Pro,Organic,112.99387850894465,14
696,83,2024-07-03,2023-04-01,Pro,Organic,106.02905961801201,15
697,83,2024-08-02,2023-04-01,Pro,Organic,101.86789320170104,16
698,83,2024-09-01,2023-04-01,Pro,Organic,100.85888200323167,17
699,83,2024-10-01,2023-04-01,Pro,Organic,112.04773791568363,18
700,83,2024-10-31,2023-04-01,Pro,Organic,112.33091905329007,19
701,83,2024-11-30,2023-04-01,Pro,Organic,112.79997030476024,20
702,83,2024-12-30,2023-04-01,Pro,Organic,109.74794870288949,21
