customer_id,cohort_month,tier,acquisition_channel,signup_date
577,2023-08-01,Pro,Referral,2023-08-25
578,2023-02-01,Basic,Social,2023-02-08
579,2023-11-01,Pro,Referral,2023-11-27
580,2023-11-01,Basic,Referral,2023-11-22
581,2024-05-01,Basic,Paid,2024-05-02
582,2024-06-01,Enterprise,Referral,2024-06-06
583,2024-02-01,Pro,Organic,2024-02-12
584,2024-01-01,Pro,Paid,2024-01-14
585,2024-02-01,Basic,Paid,2024-02-25
586,2024-06-01,Basic,Referral,2024-06-10
587,2023-05-01,Pro,Social,2023-05-18
588,2024-02-01,Enterprise,Paid,2024-02-05
589,2024-01-01,Basic,Organic,2024-01-21
590,2023-03-01,Enterprise,Referral,2023-03-03
591,2024-06-01,Pro,Organic,2024-06-09
592,2024-01-01,Pro,Paid,2024-01-28
593,2023-03-01,Basic,Referral,2023-03-24
594,2024-06-01,Basic,Organic,2024-06-11
595,2023-10-01,Enterprise,Organic,2023-10-07
596,2023-04-01,Pro,Referral,2023-04-08
597,2023-07-01,Basic,Organic,2023-07-11
598,2023-10-01,Basic,Paid,2023-10-12
599,2023-10-01,Basic,Paid,2023-10-16
600,2024-03-01,Basic,Social,2024-03-16
601,2023-11-01,Enterprise,Paid,2023-11-14
602,2023-02-01,Pro,Organic,2023-02-05
603,2023-01-01,Basic,Social,2023-01-19
604,2024-02-01,Basic,Organic,2024-02-08
605,2024-01-01,Pro,Organic,2024-01-18
606,2023-11-01,Basic,Referral,2023-11-24
607,2024-04-01,Basic,Referral,2024-04-12
608,2023-06-01,Basic,Paid,2023-06-06
609,2024-06-01,Enterprise,Social,2024-06-17
610,2023-02-01,Pro,Organic,2023-02-27
611,2023-02-01,Pro,Paid,2023-02-27
612,2023-08-01,Basic,Organic,2023-08-07
613,2024-05-01,Basic,Organic,2024-05-21
614,2024-04-01,Pro,Organic,2024-04-18
615,2024-06-01,Basic,Organic,2024-06-24
616,2023-09-01,Pro,Organic,2023-09-17
617,2024-02-01,Pro,Social,2024-02-04
618,2023-04-01,Pro,Organic,2023-04-20
619,2024-05-01,Basic,Paid,2024-05-26
620,2024-01-01,Basic,Social,2024-01-15
621,2023-08-01,Enterprise,Organic,2023-08-22
622,2023-03-01,Pro,Referral,2023-03-25
623,2023-02-01,Basic,Paid,2023-02-18
624,2024-04-01,Basic,Organic,2024-04-06
625,2023-03-01,Basic,Paid,2023-03-26
626,2023-11-01,Pro,Referral,2023-11-04
627,2024-05-01,Enterprise,Organic,2024-05-29
628,2024-04-01,Basic,Social,2024-04-22
629,2023-09-01,Enterprise,Paid,2023-09-02
630,2023-06-01,Enterprise,Paid,2023-06-07
631,2023-05-01,Pro,Referral,2023-05-13
632,2023-03-01,Basic,Paid,2023-03-19
633,2024-01-01,Pro,Paid,2024-01-13
634,2023-05-01,Pro,Paid,2023-05-03
635,2024-05-01,Pro,Paid,2024-05-04
636,2024-02-01,Basic,Organic,2024-02-20
637,2024-01-01,Enterprise,Paid,2024-01-21
638,2023-09-01,Pro,Paid,2023-09-08
639,2023-12-01,Pro,Paid,2023-12-06
640,2024-01-01,Basic,Paid,2024-01-26
641,2023-08-01,Pro,Organic,2023-08-05
642,2024-01-01,Pro,Paid,2024-01-24
643,2024-01-01,Basic,Organic,2024-01-01
644,2023-10-01,Basic,Referral,2023-10-04
645,2023-05-01,Basic,Paid,2023-05-18
646,2024-06-01,Pro,Organic,2024-06-03
647,2023-12-01,Pro,Paid,2023-12-26
648,2023-11-01,Enterprise,Organic,2023-11-14
649,2024-01-01,Pro,Referral,2024-01-18
650,2023-08-01,Pro,Organic,2023-08-13
651,2023-06-01,Basic,Paid,2023-06-16
652,2023-05-01,Basic,Paid,2023-05-14
653,2023-10-01,Basic,Organic,2023-10-09
654,2023-08-01,Pro,Paid,2023-08-20
655,2023-07-01,Basic,Organic,2023-07-01
656,2024-01-01,Basic,Paid,2024-01-26
657,2023-11-01,Basic,Paid,2023-11-27
658,2023-05-01,Basic,Paid,2023-05-23
659,2023-07-01,Basic,Organic,2023-07-13
660,2023-11-01,Basic,Paid,2023-11-16
661,2023-08-01,Basic,Organic,2023-08-26
662,2024-01-01,Basic,Social,2024-01-07
663,2024-06-01,Basic,Referral,2024-06-01
664,2024-03-01,Enterprise,Organic,2024-03-26
665,2023-10-01,Pro,Organic,2023-10-28
666,2024-02-01,Pro,Organic,2024-02-10
667,2023-08-01,Basic,Organic,2023-08-14
668,2024-01-01,Basic,Social,2024-01-16
669,2024-01-01,Pro,Social,2024-01-28
670,2024-02-01,Pro,Referral,2024-02-12
671,2024-06-01,Pro,Social,2024-06-04
672,2023-08-01,Pro,Paid,2023-08-21
673,2023-02-01,Pro,Paid,2023-02-21
674,2024-01-01,Enterprise,Paid,2024-01-26
675,2024-02-01,Basic,Organic,2024-02-08
676,2024-05-01,Pro,Paid,2024-05-23
677,2023-08-01,Basic,Paid,2023-08-25
678,2024-05-01,Basic,Social,2024-05-16
679,2023-04-01,Basic,Social,2023-04-03
680,2023-04-01,Pro,Referral,2023-04-12
681,2023-10-01,Basic,Referral,2023-10-17
682,2024-04-01,Basic,Organic,2024-04-24
683,2024-03-01,Basic,Paid,2024-03-26
684,2023-04-01,Basic,Paid,2023-04-04
685,2023-06-01,Enterprise,Referral,2023-06-17
686,2023-06-01,Pro,Paid,2023-06-14
687,2024-03-01,Basic,Paid,2024-03-06
688,2023-06-01,Pro,Paid,2023-06-01
689,2023-07-01,Basic,Paid,2023-07-01
690,2023-07-01,Basic,Referral,2023-07-26
691,2023-03-01,Pro,Referral,2023-03-18
692,2023-06-01,Basic,Organic,2023-06-04
693,2023-09-01,Pro,Paid,2023-09-21
694,2023-11-01,Pro,Paid,2023-11-19
695,2023-04-01,Basic,Referral,2023-04-20
696,2023-06-01,Pro,Referral,2023-06-10
697,2023-03-01,Pro,Paid,2023-03-08
698,2023-10-01,Basic,Paid,2023-10-05
699,2024-05-01,Basic,Paid,2024-05-19
700,2024-01-01,Basic,Paid,2024-01-18
701,2023-06-01,Pro,Paid,2023-06-05
702,2023-06-01,Basic,Paid,2023-06-02
703,2023-12-01,Enterprise,Paid,2023-12-07
704,2024-01-01,Enterprise,Paid,2024-01-16
705,2024-02-01,Pro,Paid,2024-02-27
706,2024-03-01,Basic,Organic,2024-03-01
707,2023-08-01,Basic,Organic,2023-08-18
708,2023-10-01,Basic,Paid,2023-10-24
709,2024-04-01,Pro,Organic,2024-04-04
710,2023-09-01,Pro,Referral,2023-09-12
711,2024-06-01,Pro,Organic,2024-06-24
712,2024-03-01,Pro,Social,2024-03-04
713,2023-08-01,Basic,Social,2023-08-15
714,2023-09-01,Basic,Referral,2023-09-15
715,2023-04-01,Pro,Organic,2023-04-26
716,2023-12-01,Enterprise,Paid,2023-12-14
717,2023-06-01,Pro,Referral,2023-06-27
718,2023-07-01,Pro,Paid,2023-07-18
719,2023-09-01,Pro,Organic,2023-09-23
720,2023-10-01,Basic,Organic,2023-10-28
721,2024-05-01,Enterprise,Paid,2024-05-04
722,2023-05-01,Enterprise,Referral,2023-05-02
723,2023-09-01,Enterprise,Organic,2023-09-28
724,2023-05-01,Basic,Referral,2023-05-27
725,2023-08-01,Pro,Paid,2023-08-16
726,2023-05-01,Pro,Organic,2023-05-14
727,2024-01-01,Basic,Paid,2024-01-29
728,2023-03-01,Basic,Referral,2023-03-23
729,2023-12-01,Basic,Paid,2023-12-19
730,2023-01-01,Enterprise,Referral,2023-01-03
731,2024-03-01,Pro,Paid,2024-03-28
732,2023-03-01,Pro,Paid,2023-03-14
733,2023-07-01,Basic,Paid,2023-07-10
734,2023-11-01,Pro,Organic,2023-11-28
735,2024-04-01,Pro,Referral,2024-04-25
736,2023-02-01,Basic,Paid,2023-02-27
737,2024-03-01,Basic,Social,2024-03-06
738,2024-03-01,Basic,Social,2024-03-14
739,2023-07-01,Enterprise,Social,2023-07-29
740,2023-10-01,Basic,Social,2023-10-09
741,2023-03-01,Pro,Organic,2023-03-12
742,2023-06-01,Basic,Paid,2023-06-24
743,2023-08-01,Basic,Organic,2023-08-04
744,2023-01-01,Basic,Organic,2023-01-19
745,2023-08-01,Pro,Paid,2023-08-01
746,2023-11-01,Pro,Social,2023-11-14
747,2023-05-01,Basic,Organic,2023-05-03
748,2023-04-01,Basic,Paid,2023-04-10
749,2023-05-01,Basic,Referral,2023-05-28
750,2023-05-01,Pro,Paid,2023-05-03
751,2024-05-01,Pro,Paid,2024-05-06
752,2024-03-01,Basic,Organic,2024-03-24
753,2023-05-01,Enterprise,Paid,2023-05-15
754,2023-07-01,Basic,Organic,2023-07-25
755,2023-04-01,Pro,Paid,2023-04-14
756,2023-11-01,Pro,Organic,2023-11-21
757,2023-03-01,Basic,Paid,2023-03-24
758,2023-10-01,Pro,Paid,2023-10-28
759,2023-10-01,Basic,Paid,2023-10-07
760,2024-01-01,Basic,Organic,2024-01-29
761,2023-08-01,Basic,Organic,2023-08-16
762,2023-03-01,Pro,Social,2023-03-12
763,2023-11-01,Basic,Referral,2023-11-19
764,2024-02-01,Basic,Paid,2024-02-25
765,2024-04-01,Enterprise,Referral,2024-04-01
766,2023-03-01,Basic,Organic,2023-03-02
767,2024-01-01,Pro,Paid,2024-01-17
768,2024-02-01,Basic,Paid,2024-02-21
769,2024-06-01,Pro,Organic,2024-06-03
770,2023-10-01,Basic,Social,2023-10-26
771,2023-05-01,Pro,Paid,2023-05-21
772,2023-03-01,Basic,Paid,2023-03-28
773,2023-08-01,Basic,Organic,2023-08-14
774,2023-04-01,Basic,Paid,2023-04-10
775,2023-06-01,Basic,Referral,2023-06-23
776,2023-01-01,Basic,Social,2023-01-17
777,2024-05-01,Pro,Referral,2024-05-06
778,2023-12-01,Basic,Referral,2023-12-09
779,2023-04-01,Pro,Organic,2023-04-26
780,2024-02-01,Basic,Organic,2024-02-23
781,2023-03-01,Basic,Paid,2023-03-02
782,2024-04-01,Enterprise,Organic,2024-04-06
783,2023-09-01,Pro,Referral,2023-09-22
784,2023-04-01,Basic,Paid,2023-04-02
785,2023-01-01,Basic,Paid,2023-01-13
786,2023-05-01,Basic,Social,2023-05-02
787,2024-06-01,Pro,Referral,2024-06-21
788,2024-02-01,Basic,Organic,2024-02-24
789,2023-11-01,Basic,Organic,2023-11-12
790,2023-04-01,Pro,Social,2023-04-06
791,2023-08-01,Pro,Social,2023-08-13
792,2023-03-01,Enterprise,Referral,2023-03-25
793,2023-10-01,Basic,Paid,2023-10-01
794,2023-12-01,Basic,Paid,2023-12-10
795,2023-08-01,Basic,Paid,2023-08-16
796,2023-07-01,Pro,Paid,2023-07-26
797,2023-08-01,Basic,Social,2023-08-01
798,2023-08-01,Pro,Paid,2023-08-23
799,2023-01-01,Enterprise,Organic,2023-01-22
800,2024-01-01,Pro,Referral,2024-01-04
801,2023-07-01,Pro,Organic,2023-07-16
802,2023-02-01,Enterprise,Organic,2023-02-09
803,2023-03-01,Basic,Organic,2023-03-28
804,2024-05-01,Basic,Referral,2024-05-15
805,2023-03-01,Pro,Paid,2023-03-21
806,2024-01-01,Basic,Paid,2024-01-14
807,2023-05-01,Basic,Organic,2023-05-11
808,2024-01-01,Pro,Referral,2024-01-11
809,2024-03-01,Basic,Organic,2024-03-07
810,2023-05-01,Pro,Paid,2023-05-05
811,2023-04-01,Basic,Paid,2023-04-14
812,2023-04-01,Pro,Social,2023-04-07
813,2024-03-01,Basic,Organic,2024-03-04
814,2023-03-01,Basic,Paid,2023-03-27
815,2023-02-01,Basic,Referral,2023-02-05
816,2023-03-01,Pro,Social,2023-03-13
817,2024-05-01,Basic,Organic,2024-05-27
818,2023-06-01,Basic,Paid,2023-06-15
819,2024-06-01,Pro,Organic,2024-06-15
820,2023-04-01,Pro,Organic,2023-04-01
821,2023-02-01,Pro,Social,2023-02-05
822,2023-07-01,Pro,Paid,2023-07-21
823,2023-03-01,Pro,Organic,2023-03-27
824,2023-03-01,Basic,Organic,2023-03-29
825,2024-03-01,Pro,Organic,2024-03-28
826,2023-11-01,Basic,Social,2023-11-02
827,2023-06-01,Enterprise,Paid,2023-06-24
828,2024-01-01,Basic,Paid,2024-01-14
829,2023-06-01,Basic,Social,2023-06-09
830,2023-09-01,Basic,Organic,2023-09-20
831,2023-08-01,Pro,Paid,2023-08-29
832,2024-06-01,Basic,Organic,2024-06-13
833,2023-05-01,Basic,Paid,2023-05-26
834,2024-05-01,Basic,Social,2024-05-18
835,2023-01-01,Enterprise,Referral,2023-01-12
836,2024-04-01,Pro,Paid,2024-04-19
837,2024-05-01,Basic,Organic,2024-05-01
838,2023-11-01,Pro,Organic,2023-11-26
839,2023-09-01,Basic,Social,2023-09-17
840,2023-12-01,Pro,Social,2023-12-06
841,2023-04-01,Basic,Organic,2023-04-18
842,2023-02-01,Pro,Social,2023-02-19
843,2024-01-01,Basic,Referral,2024-01-28
844,2023-06-01,Basic,Paid,2023-06-26
845,2023-12-01,Enterprise,Organic,2023-12-23
846,2023-12-01,Enterprise,Paid,2023-12-19
847,2023-07-01,Pro,Referral,2023-07-16
848,2024-06-01,Basic,Paid,2024-06-03
849,2023-02-01,Basic,Organic,2023-02-17
850,2024-04-01,Basic,Social,2024-04-07
851,2023-05-01,Basic,Organic,2023-05-26
852,2023-11-01,Basic,Organic,2023-11-23
853,2023-05-01,Pro,Referral,2023-05-28
854,2023-12-01,Enterprise,Paid,2023-12-22
855,2024-01-01,Pro,Paid,2024-01-11
856,2023-05-01,Enterprise,Referral,2023-05-14
857,2024-04-01,Pro,Organic,2024-04-18
858,2023-12-01,Basic,Paid,2023-12-06
859,2024-01-01,Basic,Paid,2024-01-05
860,2023-06-01,Pro,Social,2023-06-19
861,2024-01-01,Enterprise,Referral,2024-01-19
862,2023-02-01,Basic,Paid,2023-02-26
863,2023-08-01,Pro,Organic,2023-08-16
864,2023-05-01,Basic,Organic,2023-05-12
865,2023-11-01,Basic,Referral,2023-11-03
866,2023-11-01,Basic,Organic,2023-11-08
867,2023-03-01,Basic,Referral,2023-03-24
868,2023-01-01,Basic,Paid,2023-01-14
869,2023-06-01,Enterprise,Paid,2023-06-13
870,2023-12-01,Pro,Organic,2023-12-16
871,2023-08-01,Basic,Organic,2023-08-28
872,2023-02-01,Basic,Paid,2023-02-04
873,2023-03-01,Basic,Referral,2023-03-06
874,2023-03-01,Pro,Referral,2023-03-03
875,2023-11-01,Pro,Paid,2023-11-16
876,2023-01-01,Basic,Paid,2023-01-20
877,2024-02-01,Basic,Organic,2024-02-07
878,2023-07-01,Basic,Paid,2023-07-24
879,2024-06-01,Basic,Organic,2024-06-08
880,2023-04-01,Basic,Paid,2023-04-27
881,2024-04-01,Basic,Paid,2024-04-14
882,2023-03-01,Basic,Paid,2023-03-20
883,2024-04-01,Basic,Organic,2024-04-06
884,2023-10-01,Enterprise,Paid,2023-10-04
885,2023-10-01,Pro,Paid,2023-10-29
886,2023-09-01,Basic,Paid,2023-09-06
887,2023-12-01,Enterprise,Paid,2023-12-15
888,2023-02-01,Basic,Paid,2023-02-08
889,2023-09-01,Pro,Organic,2023-09-23
890,2023-04-01,Basic,Paid,2023-04-18
891,2024-02-01,Enterprise,Paid,2024-02-18
892,2023-02-01,Pro,Referral,2023-02-14
893,2024-06-01,Pro,Social,2024-06-19
894,2023-08-01,Basic,Organic,2023-08-29
895,2023-02-01,Pro,Social,2023-02-26
896,2023-05-01,Basic,Referral,2023-05-06
897,2023-06-01,Enterprise,Referral,2023-06-05
898,2023-02-01,Basic,Social,2023-02-14
899,2023-07-01,Enterprise,Paid,2023-07-27
900,2023-09-01,Basic,Referral,2023-09-26
901,2023-03-01,Basic,Paid,2023-03-18
902,2023-11-01,Enterprise,Paid,2023-11-28
903,2023-01-01,Pro,Paid,2023-01-17
904,2024-02-01,Basic,Organic,2024-02-19
905,2023-04-01,Enterprise,Paid,2023-04-04
906,2023-10-01,Enterprise,Referral,2023-10-29
907,2024-02-01,Basic,Paid,2024-02-19
908,2024-04-01,Basic,Organic,2024-04-05
909,2024-01-01,Basic,Referral,2024-01-11
910,2023-08-01,Basic,Paid,2023-08-09
911,2023-12-01,Basic,Referral,2023-12-10
912,2023-10-01,Basic,Paid,2023-10-23
913,2023-04-01,Enterprise,Organic,2023-04-10
914,2024-03-01,Pro,Paid,2024-03-24
915,2024-02-01,Pro,Organic,2024-02-15
916,2023-07-01,Enterprise,Paid,2023-07-16
917,2024-05-01,Enterprise,Referral,2024-05-17
918,2023-06-01,Basic,Referral,2023-06-13
919,2023-05-01,Pro,Paid,2023-05-19
920,2023-01-01,Basic,Referral,2023-01-07
921,2023-02-01,Basic,Paid,2023-02-12
922,2023-07-01,Basic,Referral,2023-07-17
923,2024-01-01,Pro,Organic,2024-01-01
924,2023-08-01,Basic,Paid,2023-08-06
925,2024-04-01,Pro,Paid,2024-04-06
926,2023-09-01,Pro,Paid,2023-09-10
927,2023-01-01,Basic,Organic,2023-01-19
928,2023-07-01,Enterprise,Paid,2023-07-22
929,2023-07-01,Basic,Paid,2023-07-01
930,2023-01-01,Basic,Organic,2023-01-06
931,2023-01-01,Basic,Paid,2023-01-10
932,2023-09-01,Basic,Paid,2023-09-12
933,2024-03-01,Basic,Paid,2024-03-22
934,2024-05-01,Pro,Paid,2024-05-04
935,2023-01-01,Pro,Paid,2023-01-27
936,2023-12-01,Pro,Paid,2023-12-10
937,2023-10-01,Pro,Paid,2023-10-11
938,2023-09-01,Pro,Referral,2023-09-09
939,2023-10-01,Basic,Paid,2023-10-08
940,2023-02-01,Pro,Referral,2023-02-20
941,2024-01-01,Pro,Paid,2024-01-24
942,2023-01-01,Pro,Social,2023-01-09
943,2024-02-01,Basic,Referral,2024-02-19
944,2023-07-01,Basic,Referral,2023-07-22
945,2024-06-01,Pro,Paid,2024-06-22
946,2023-12-01,Pro,Referral,2023-12-27
947,2024-06-01,Basic,Organic,2024-06-05
948,2023-09-01,Pro,Paid,2023-09-06
949,2023-11-01,Pro,Organic,2023-11-08
950,2023-10-01,Basic,Referral,2023-10-12
951,2023-09-01,Pro,Paid,2023-09-04
952,2024-04-01,Basic,Paid,2024-04-19
953,2023-03-01,Basic,Organic,2023-03-04
954,2024-01-01,Pro,Paid,2024-01-28
955,2023-05-01,Basic,Organic,2023-05-14
956,2024-03-01,Basic,Referral,2024-03-06
957,2023-03-01,Basic,Paid,2023-03-06
958,2023-11-01,Pro,Organic,2023-11-09
959,2023-07-01,Pro,Organic,2023-07-25
960,2023-06-01,Basic,Referral,2023-06-03
961,2023-05-01,Pro,Paid,2023-05-13
962,2024-02-01,Enterprise,Paid,2024-02-02
963,2024-06-01,Basic,Paid,2024-06-01
964,2023-11-01,Pro,Paid,2023-11-01
965,2023-01-01,Pro,Organic,2023-01-23
966,2023-12-01,Basic,Organic,2023-12-17
967,2023-10-01,Basic,Referral,2023-10-10
968,2023-10-01,Basic,Paid,2023-10-17
969,2023-11-01,Basic,Paid,2023-11-05
970,2023-11-01,Enterprise,Paid,2023-11-25
971,2023-07-01,Basic,Social,2023-07-26
972,2024-01-01,Basic,Organic,2024-01-05
973,2023-07-01,Pro,Paid,2023-07-06
974,2023-04-01,Basic,Paid,2023-04-02
975,2024-01-01,Enterprise,Organic,2024-01-18
976,2023-02-01,Pro,Organic,2023-02-04
977,2023-01-01,Basic,Organic,2023-01-15
978,2024-01-01,Basic,Organic,2024-01-23
979,2023-05-01,Basic,Paid,2023-05-01
980,2023-10-01,Basic,Organic,2023-10-17
981,2023-09-01,Pro,Referral,2023-09-14
982,2023-04-01,Pro,Paid,2023-04-10
983,2023-04-01,Pro,Paid,2023-04-20
984,2023-07-01,Pro,Referral,2023-07-07
985,2023-12-01,Pro,Organic,2023-12-02
986,2024-06-01,Basic,Organic,2024-06-16
987,2023-11-01,Basic,Organic,2023-11-03
988,2023-04-01,Pro,Paid,2023-04-05
989,2023-03-01,Pro,Organic,2023-03-24
990,2023-04-01,Enterprise,Paid,2023-04-15
991,2023-10-01,Basic,Organic,2023-10-27
992,2023-06-01,Enterprise,Referral,2023-06-12
993,2023-11-01,Basic,Organic,2023-11-28
994,2023-02-01,Basic,Organic,2023-02-21
995,2023-06-01,Basic,Referral,2023-06-20
996,2023-09-01,Enterprise,Organic,2023-09-27
997,2023-11-01,Basic,Paid,2023-11-15
998,2023-09-01,Pro,Paid,2023-09-16
999,2024-02-01,Pro,Referral,2024-02-04
1000,2023-05-01,Pro,Organic,2023-05-28
1001,2023-06-01,Basic,Social,2023-06-16
1002,2024-03-01,Basic,Paid,2024-03-12
1003,2023-01-01,Enterprise,Referral,2023-01-24
1004,2023-05-01,Basic,Paid,2023-05-29
1005,2024-02-01,Basic,Organic,2024-02-21
1006,2023-11-01,Basic,Referral,2023-11-17
1007,2023-08-01,Enterprise,Paid,2023-08-11
1008,2024-05-01,Pro,Referral,2024-05-04
1009,2024-02-01,Pro,Organic,2024-02-12
1010,2024-01-01,Basic,Referral,2024-01-29
1011,2023-02-01,Basic,Social,2023-02-17
1012,2024-04-01,Enterprise,Referral,2024-04-03
1013,2024-04-01,Basic,Paid,2024-04-09
1014,2023-02-01,Pro,Paid,2023-02-13
1015,2024-01-01,Pro,Organic,2024-01-15
1016,2024-03-01,Basic,Paid,2024-03-11
1017,2023-04-01,Enterprise,Referral,2023-04-01
1018,2023-04-01,Basic,Organic,2023-04-18
1019,2023-01-01,Pro,Referral,2023-01-20
1020,2023-10-01,Enterprise,Paid,2023-10-21
1021,2024-03-01,Enterprise,Paid,2024-03-02
1022,2023-08-01,Pro,Paid,2023-08-25
1023,2024-04-01,Pro,Paid,2024-04-15
1024,2023-04-01,Basic,Paid,2023-04-01
1025,2023-11-01,Basic,Paid,2023-11-26
1026,2023-10-01,Pro,Paid,2023-10-04
1027,2023-02-01,Enterprise,Paid,2023-02-27
1028,2024-02-01,Basic,Paid,2024-02-07
1029,2023-04-01,Enterprise,Paid,2023-04-15
1030,2023-07-01,Pro,Organic,2023-07-14
1031,2023-02-01,Enterprise,Referral,2023-02-19
1032,2023-04-01,Pro,Paid,2023-04-22
1033,2024-05-01,Basic,Paid,2024-05-17
1034,2023-02-01,Pro,Paid,2023-02-19
1035,2024-04-01,Enterprise,Referral,2024-04-06
1036,2023-06-01,Pro,Organic,2023-06-13
1037,2023-11-01,Pro,Paid,2023-11-20
1038,2023-08-01,Basic,Social,2023-08-10
1039,2024-03-01,Pro,Organic,2024-03-20
1040,2024-05-01,Basic,Referral,2024-05-28
1041,2023-11-01,Pro,Social,2023-11-21
1042,2023-07-01,Basic,Paid,2023-07-10
1043,2023-12-01,Enterprise,Organic,2023-12-23
1044,2023-06-01,Pro,Paid,2023-06-11
1045,2023-04-01,Pro,Paid,2023-04-19
1046,2024-02-01,Pro,Referral,2024-02-18
1047,2023-10-01,Enterprise,Paid,2023-10-01
1048,2024-05-01,Basic,Paid,2024-05-02
1049,2023-02-01,Basic,Referral,2023-02-06
1050,2023-10-01,Pro,Organic,2023-10-02
1051,2023-10-01,Basic,Paid,2023-10-12
1052,2024-03-01,Basic,Referral,2024-03-24
1053,2024-06-01,Enterprise,Referral,2024-06-18
1054,2024-01-01,Basic,Referral,2024-01-26
1055,2023-10-01,Pro,Organic,2023-10-13
1056,2024-01-01,Basic,Referral,2024-01-22
1057,2023-11-01,Enterprise,Organic,2023-11-24
1058,2023-09-01,Basic,Referral,2023-09-28
1059,2024-03-01,Pro,Social,2024-03-23
1060,2023-12-01,Pro,Paid,2023-12-20
1061,2023-07-01,Pro,Social,2023-07-10
1062,2024-03-01,Basic,Paid,2024-03-06
1063,2023-06-01,Pro,Organic,2023-06-02
1064,2024-02-01,Basic,Organic,2024-02-06
1065,2023-09-01,Basic,Paid,2023-09-05
1066,2023-02-01,Basic,Paid,2023-02-02
1067,2023-10-01,Basic,Paid,2023-10-12
1068,2023-03-01,Pro,Paid,2023-03-08
1069,2023-06-01,Pro,Referral,2023-06-06
1070,2024-02-01,Pro,Paid,2024-02-12
1071,2023-08-01,Enterprise,Paid,2023-08-11
1072,2023-12-01,Basic,Social,2023-12-20
1073,2024-05-01,Basic,Paid,2024-05-25
1074,2023-01-01,Basic,Paid,2023-01-08
1075,2023-08-01,Enterprise,Paid,2023-08-11
1076,2024-01-01,Enterprise,Social,2024-01-13
1077,2023-09-01,Pro,Organic,2023-09-17
1078,2023-12-01,Pro,Paid,2023-12-16
1079,2023-02-01,Basic,Paid,2023-02-11
1080,2024-05-01,Basic,Organic,2024-05-25
1081,2024-06-01,Pro,Paid,2024-06-07
1082,2023-07-01,Enterprise,Paid,2023-07-04
1083,2023-07-01,Pro,Referral,2023-07-24
1084,2024-02-01,Pro,Social,2024-02-24
1085,2023-05-01,Basic,Referral,2023-05-02
1086,2023-03-01,Basic,Organic,2023-03-09
1087,2024-06-01,Basic,Referral,2024-06-09
1088,2024-02-01,Basic,Paid,2024-02-14
1089,2023-11-01,Basic,Paid,2023-11-18
1090,2023-01-01,Pro,Paid,2023-01-25
1091,2023-02-01,Pro,Organic,2023-02-17
1092,2023-04-01,Basic,Paid,2023-04-20
1093,2023-03-01,Basic,Social,2023-03-13
1094,2024-01-01,Pro,Organic,2024-01-06
1095,2024-06-01,Basic,Referral,2024-06-26
1096,2024-06-01,Basic,Paid,2024-06-10
1097,2023-12-01,Enterprise,Organic,2023-12-28
1098,2024-06-01,Basic,Organic,2024-06-19
1099,2024-01-01,Pro,Social,2024-01-10
1100,2023-07-01,Pro,Social,2023-07-12
1101,2023-07-01,Basic,Paid,2023-07-17
1102,2023-05-01,Basic,Organic,2023-05-27
1103,2023-09-01,Basic,Organic,2023-09-26
1104,2023-02-01,Enterprise,Social,2023-02-18
1105,2024-03-01,Pro,Organic,2024-03-22
1106,2023-03-01,Basic,Organic,2023-03-19
1107,2024-04-01,Enterprise,Paid,2024-04-22
1108,2023-08-01,Basic,Paid,2023-08-29
1109,2023-07-01,Basic,Paid,2023-07-20
1110,2023-10-01,Pro,Organic,2023-10-19
1111,2023-12-01,Pro,Social,2023-12-06
1112,2023-01-01,Basic,Referral,2023-01-23
1113,2024-02-01,Basic,Paid,2024-02-22
1114,2023-11-01,Enterprise,Paid,2023-11-12
1115,2023-10-01,Basic,Organic,2023-10-21
1116,2023-03-01,Pro,Referral,2023-03-05
1117,2024-06-01,Basic,Referral,2024-06-21
1118,2023-03-01,Pro,Referral,2023-03-28
1119,2024-05-01,Pro,Referral,2024-05-19
1120,2024-01-01,Pro,Organic,2024-01-02
1121,2024-06-01,Basic,Referral,2024-06-18
1122,2024-04-01,Pro,Organic,2024-04-13
1123,2023-08-01,Enterprise,Paid,2023-08-28
1124,2023-10-01,Basic,Paid,2023-10-03
1125,2024-01-01,Basic,Organic,2024-01-08
1126,2023-06-01,Pro,Organic,2023-06-06
1127,2023-06-01,Pro,Paid,2023-06-28
